step,time,x_num,vx_num,x_exact,error_x
1071,1.0710000000e+00,2.1080000000e+00,1.5000000000e+00,2.1065000000e+00,1.5000000000e-03
1072,1.0720000000e+00,2.1095000000e+00,1.5000000000e+00,2.1080000000e+00,1.5000000000e-03
1073,1.0730000000e+00,2.1110000000e+00,1.5000000000e+00,2.1095000000e+00,1.5000000000e-03
1074,1.0740000000e+00,2.1125000000e+00,1.5000000000e+00,2.1110000000e+00,1.5000000000e-03
1075,1.0750000000e+00,2.1140000000e+00,1.5000000000e+00,2.1125000000e+00,1.5000000000e-03
1076,1.0760000000e+00,2.1155000000e+00,1.5000000000e+00,2.1140000000e+00,1.5000000000e-03
1077,1.0770000000e+00,2.1170000000e+00,1.5000000000e+00,2.1155000000e+00,1.5000000000e-03
1078,1.0780000000e+00,2.1185000000e+00,1.5000000000e+00,2.1170000000e+00,1.5000000000e-03
1079,1.0790000000e+00,2.1200000000e+00,1.5000000000e+00,2.1185000000e+00,1.5000000000e-03
1080,1.0800000000e+00,2.1215000000e+00,1.5000000000e+00,2.1200000000e+00,1.5000000000e-03
1081,1.0810000000e+00,2.1230000000e+00,1.5000000000e+00,2.1215000000e+00,1.5000000000e-03
1082,1.0820000000e+00,2.1245000000e+00,1.5000000000e+00,2.1230000000e+00,1.5000000000e-03
1083,1.0830000000e+00,2.1260000000e+00,1.5000000000e+00,2.1245000000e+00,1.5000000000e-03
1084,1.0840000000e+00,2.1275000000e+00,1.5000000000e+00,2.1260000000e+00,1.5000000000e-03
1085,1.0850000000e+00,2.1290000000e+00,1.5000000000e+00,2.1275000000e+00,1.5000000000e-03
1086,1.0860000000e+00,2.1305000000e+00,1.5000000000e+00,2.1290000000e+00,1.5000000000e-03
1087,1.0870000000e+00,2.1320000000e+00,1.5000000000e+00,2.1305000000e+00,1.5000000000e-03
1088,1.0880000000e+00,2.1335000000e+00,1.5000000000e+00,2.1320000000e+00,1.5000000000e-03
1089,1.0890000000e+00,2.1350000000e+00,1.5000000000e+00,2.1335000000e+00,1.5000000000e-03
1090,1.0900000000e+00,2.1365000000e+00,1.5000000000e+00,2.1350000000e+00,1.5000000000e-03
1091,1.0910000000e+00,2.1380000000e+00,1.5000000000e+00,2.1365000000e+00,1.5000000000e-03
1092,1.0920000000e+00,2.1395000000e+00,1.5000000000e+00,2.1380000000e+00,1.5000000000e-03
1093,1.0930000000e+00,2.1410000000e+00,1.5000000000e+00,2.1395000000e+00,1.5000000000e-03
1094,1.0940000000e+00,2.1425000000e+00,1.5000000000e+00,2.1410000000e+00,1.5000000000e-03
1095,1.0950000000e+00,2.1440000000e+00,1.5000000000e+00,2.1425000000e+00,1.5000000000e-03
1096,1.0960000000e+00,2.1455000000e+00,1.5000000000e+00,2.1440000000e+00,1.5000000000e-03
1097,1.0970000000e+00,2.1470000000e+00,1.5000000000e+00,2.1455000000e+00,1.5000000000e-03
1098,1.0980000000e+00,2.1485000000e+00,1.5000000000e+00,2.1470000000e+00,1.5000000000e-03
1099,1.0990000000e+00,2.1500000000e+00,1.5000000000e+00,2.1485000000e+00,1.5000000000e-03
1100,1.1000000000e+00,2.1515000000e+00,1.5000000000e+00,2.1500000000e+00,1.5000000000e-03
1101,1.1010000000e+00,2.1530000000e+00,1.5000000000e+00,2.1515000000e+00,1.5000000000e-03
1102,1.1020000000e+00,2.1545000000e+00,1.5000000000e+00,2.1530000000e+00,1.5000000000e-03
1103,1.1030000000e+00,2.1560000000e+00,1.5000000000e+00,2.1545000000e+00,1.5000000000e-03
1104,1.1040000000e+00,2.1575000000e+00,1.5000000000e+00,2.1560000000e+00,1.5000000000e-03
1105,1.1050000000e+00,2.1590000000e+00,1.5000000000e+00,2.1575000000e+00,1.5000000000e-03
1106,1.1060000000e+00,2.1605000000e+00,1.5000000000e+00,2.1590000000e+00,1.5000000000e-03
1107,1.1070000000e+00,2.1620000000e+00,1.5000000000e+00,2.1605000000e+00,1.5000000000e-03
1108,1.1080000000e+00,2.1635000000e+00,1.5000000000e+00,2.1620000000e+00,1.5000000000e-03
1109,1.1090000000e+00,2.1650000000e+00,1.5000000000e+00,2.1635000000e+00,1.5000000000e-03
1110,1.1100000000e+00,2.1665000000e+00,1.5000000000e+00,2.1650000000e+00,1.5000000000e-03
1111,1.1110000000e+00,2.1680000000e+00,1.5000000000e+00,2.1665000000e+00,1.5000000000e-03
1112,1.1120000000e+00,2.1695000000e+00,1.5000000000e+00,2.1680000000e+00,1.5000000000e-03
1113,1.1130000000e+00,2.1710000000e+00,1.5000000000e+00,2.1695000000e+00,1.5000000000e-03
1114,1.1140000000e+00,2.1725000000e+00,1.5000000000e+00,2.1710000000e+00,1.5000000000e-03
1115,1.1150000000e+00,2.1740000000e+00,1.5000000000e+00,2.1725000000e+00,1.5000000000e-03
1116,1.1160000000e+00,2.1755000000e+00,1.5000000000e+00,2.1740000000e+00,1.5000000000e-03
1117,1.1170000000e+00,2.1770000000e+00,1.5000000000e+00,2.1755000000e+00,1.5000000000e-03
1118,1.1180000000e+00,2.1785000000e+00,1.5000000000e+00,2.1770000000e+00,1.5000000000e-03
1119,1.1190000000e+00,2.1800000000e+00,1.5000000000e+00,2.1785000000e+00,1.5000000000e-03
1120,1.1200000000e+00,2.1815000000e+00,1.5000000000e+00,2.1800000000e+00,1.5000000000e-03
1121,1.1210000000e+00,2.1830000000e+00,1.5000000000e+00,2.1815000000e+00,1.5000000000e-03
1122,1.1220000000e+00,2.1845000000e+00,1.5000000000e+00,2.1830000000e+00,1.5000000000e-03
1123,1.1230000000e+00,2.1860000000e+00,1.5000000000e+00,2.1845000000e+00,1.5000000000e-03
1124,1.1240000000e+00,2.1875000000e+00,1.5000000000e+00,2.1860000000e+00,1.5000000000e-03
1125,1.1250000000e+00,2.1890000000e+00,1.5000000000e+00,2.1875000000e+00,1.5000000000e-03
1126,1.1260000000e+00,2.1905000000e+00,1.5000000000e+00,2.1890000000e+00,1.5000000000e-03
1127,1.1270000000e+00,2.1920000000e+00,1.5000000000e+00,2.1905000000e+00,1.5000000000e-03
1128,1.1280000000e+00,2.1935000000e+00,1.5000000000e+00,2.1920000000e+00,1.5000000000e-03
1129,1.1290000000e+00,2.1950000000e+00,1.5000000000e+00,2.1935000000e+00,1.5000000000e-03
1130,1.1300000000e+00,2.1965000000e+00,1.5000000000e+00,2.1950000000e+00,1.5000000000e-03
1131,1.1310000000e+00,2.1980000000e+00,1.5000000000e+00,2.1965000000e+00,1.5000000000e-03
1132,1.1320000000e+00,2.1995000000e+00,1.5000000000e+00,2.1980000000e+00,1.5000000000e-03
1133,1.1330000000e+00,2.2010000000e+00,1.5000000000e+00,2.1995000000e+00,1.5000000000e-03
1134,1.1340000000e+00,2.2025000000e+00,1.5000000000e+00,2.2010000000e+00,1.5000000000e-03
1135,1.1350000000e+00,2.2040000000e+00,1.5000000000e+00,2.2025000000e+00,1.5000000000e-03
1136,1.1360000000e+00,2.2055000000e+00,1.5000000000e+00,2.2040000000e+00,1.5000000000e-03
1137,1.1370000000e+00,2.2070000000e+00,1.5000000000e+00,2.2055000000e+00,1.5000000000e-03
1138,1.1380000000e+00,2.2085000000e+00,1.5000000000e+00,2.2070000000e+00,1.5000000000e-03
1139,1.1390000000e+00,2.2100000000e+00,1.5000000000e+00,2.2085000000e+00,1.5000000000e-03
1140,1.1400000000e+00,2.2115000000e+00,1.5000000000e+00,2.2100000000e+00,1.5000000000e-03
1141,1.1410000000e+00,2.2130000000e+00,1.5000000000e+00,2.2115000000e+00,1.5000000000e-03
1142,1.1420000000e+00,2.2145000000e+00,1.5000000000e+00,2.2130000000e+00,1.5000000001e-03
1143,1.1430000000e+00,2.2160000000e+00,1.5000000000e+00,2.2145000000e+00,1.5000000001e-03
1144,1.1440000000e+00,2.2175000000e+00,1.5000000000e+00,2.2160000000e+00,1.5000000001e-03
1145,1.1450000000e+00,2.2190000000e+00,1.5000000000e+00,2.2175000000e+00,1.5000000001e-03
1146,1.1460000000e+00,2.2205000000e+00,1.5000000000e+00,2.2190000000e+00,1.5000000001e-03
1147,1.1470000000e+00,2.2220000000e+00,1.5000000000e+00,2.2205000000e+00,1.5000000001e-03
1148,1.1480000000e+00,2.2235000000e+00,1.5000000000e+00,2.2220000000e+00,1.5000000001e-03
1149,1.1490000000e+00,2.2250000000e+00,1.5000000000e+00,2.2235000000e+00,1.5000000001e-03
1150,1.1500000000e+00,2.2265000000e+00,1.5000000000e+00,2.2250000000e+00,1.5000000001e-03
1151,1.1510000000e+00,2.2280000000e+00,1.5000000000e+00,2.2265000000e+00,1.5000000001e-03
1152,1.1520000000e+00,2.2295000000e+00,1.5000000000e+00,2.2280000000e+00,1.5000000001e-03
1153,1.1530000000e+00,2.2310000000e+00,1.5000000000e+00,2.2295000000e+00,1.5000000001e-03
1154,1.1540000000e+00,2.2325000000e+00,1.5000000000e+00,2.2310000000e+00,1.5000000001e-03
1155,1.1550000000e+00,2.2340000000e+00,1.5000000000e+00,2.2325000000e+00,1.5000000001e-03
1156,1.1560000000e+00,2.2355000000e+00,1.5000000000e+00,2.2340000000e+00,1.5000000001e-03
1157,1.1570000000e+00,2.2370000000e+00,1.5000000000e+00,2.2355000000e+00,1.5000000001e-03
1158,1.1580000000e+00,2.2385000000e+00,1.5000000000e+00,2.2370000000e+00,1.5000000001e-03
1159,1.1590000000e+00,2.2400000000e+00,1.5000000000e+00,2.2385000000e+00,1.5000000001e-03
1160,1.1600000000e+00,2.2415000000e+00,1.5000000000e+00,2.2400000000e+00,1.5000000001e-03
1161,1.1610000000e+00,2.2430000000e+00,1.5000000000e+00,2.2415000000e+00,1.5000000001e-03
1162,1.1620000000e+00,2.2445000000e+00,1.5000000000e+00,2.2430000000e+00,1.5000000001e-03
1163,1.1630000000e+00,2.2460000000e+00,1.5000000000e+00,2.2445000000e+00,1.5000000001e-03
1164,1.1640000000e+00,2.2475000000e+00,1.5000000000e+00,2.2460000000e+00,1.5000000001e-03
1165,1.1650000000e+00,2.2490000000e+00,1.5000000000e+00,2.2475000000e+00,1.5000000001e-03
1166,1.1660000000e+00,2.2505000000e+00,1.5000000000e+00,2.2490000000e+00,1.5000000001e-03
1167,1.1670000000e+00,2.2520000000e+00,1.5000000000e+00,2.2505000000e+00,1.5000000001e-03
1168,1.1680000000e+00,2.2535000000e+00,1.5000000000e+00,2.2520000000e+00,1.5000000001e-03
1169,1.1690000000e+00,2.2550000000e+00,1.5000000000e+00,2.2535000000e+00,1.5000000001e-03
1170,1.1700000000e+00,2.2565000000e+00,1.5000000000e+00,2.2550000000e+00,1.5000000001e-03
1171,1.1710000000e+00,2.2580000000e+00,1.5000000000e+00,2.2565000000e+00,1.5000000001e-03
1172,1.1720000000e+00,2.2595000000e+00,1.5000000000e+00,2.2580000000e+00,1.5000000001e-03
1173,1.1730000000e+00,2.2610000000e+00,1.5000000000e+00,2.2595000000e+00,1.5000000001e-03
1174,1.1740000000e+00,2.2625000000e+00,1.5000000000e+00,2.2610000000e+00,1.5000000001e-03
1175,1.1750000000e+00,2.2640000000e+00,1.5000000000e+00,2.2625000000e+00,1.5000000001e-03
1176,1.1760000000e+00,2.2655000000e+00,1.5000000000e+00,2.2640000000e+00,1.5000000001e-03
1177,1.1770000000e+00,2.2670000000e+00,1.5000000000e+00,2.2655000000e+00,1.5000000001e-03
1178,1.1780000000e+00,2.2685000000e+00,1.5000000000e+00,2.2670000000e+00,1.5000000001e-03
1179,1.1790000000e+00,2.2700000000e+00,1.5000000000e+00,2.2685000000e+00,1.5000000001e-03
1180,1.1800000000e+00,2.2715000000e+00,1.5000000000e+00,2.2700000000e+00,1.5000000001e-03
1181,1.1810000000e+00,2.2730000000e+00,1.5000000000e+00,2.2715000000e+00,1.5000000001e-03
1182,1.1820000000e+00,2.2745000000e+00,1.5000000000e+00,2.2730000000e+00,1.5000000001e-03
1183,1.1830000000e+00,2.2760000000e+00,1.5000000000e+00,2.2745000000e+00,1.5000000001e-03
1184,1.1840000000e+00,2.2775000000e+00,1.5000000000e+00,2.2760000000e+00,1.5000000001e-03
1185,1.1850000000e+00,2.2790000000e+00,1.5000000000e+00,2.2775000000e+00,1.5000000001e-03
1186,1.1860000000e+00,2.2805000000e+00,1.5000000000e+00,2.2790000000e+00,1.5000000001e-03
1187,1.1870000000e+00,2.2820000000e+00,1.5000000000e+00,2.2805000000e+00,1.5000000001e-03
1188,1.1880000000e+00,2.2835000000e+00,1.5000000000e+00,2.2820000000e+00,1.5000000001e-03
1189,1.1890000000e+00,2.2850000000e+00,1.5000000000e+00,2.2835000000e+00,1.5000000001e-03
1190,1.1900000000e+00,2.2865000000e+00,1.5000000000e+00,2.2850000000e+00,1.5000000001e-03
1191,1.1910000000e+00,2.2880000000e+00,1.5000000000e+00,2.2865000000e+00,1.5000000001e-03
1192,1.1920000000e+00,2.2895000000e+00,1.5000000000e+00,2.2880000000e+00,1.5000000001e-03
1193,1.1930000000e+00,2.2910000000e+00,1.5000000000e+00,2.2895000000e+00,1.5000000001e-03
1194,1.1940000000e+00,2.2925000000e+00,1.5000000000e+00,2.2910000000e+00,1.5000000001e-03
1195,1.1950000000e+00,2.2940000000e+00,1.5000000000e+00,2.2925000000e+00,1.5000000001e-03
1196,1.1960000000e+00,2.2955000000e+00,1.5000000000e+00,2.2940000000e+00,1.5000000001e-03
1197,1.1970000000e+00,2.2970000000e+00,1.5000000000e+00,2.2955000000e+00,1.5000000001e-03
1198,1.1980000000e+00,2.2985000000e+00,1.5000000000e+00,2.2970000000e+00,1.5000000001e-03
1199,1.1990000000e+00,2.3000000000e+00,1.5000000000e+00,2.2985000000e+00,1.5000000001e-03
1200,1.2000000000e+00,2.3015000000e+00,1.5000000000e+00,2.3000000000e+00,1.5000000001e-03
1201,1.2010000000e+00,2.3030000000e+00,1.5000000000e+00,2.3015000000e+00,1.5000000001e-03
1202,1.2020000000e+00,2.3045000000e+00,1.5000000000e+00,2.3030000000e+00,1.5000000001e-03
1203,1.2030000000e+00,2.3060000000e+00,1.5000000000e+00,2.3045000000e+00,1.5000000001e-03
1204,1.2040000000e+00,2.3075000000e+00,1.5000000000e+00,2.3060000000e+00,1.5000000001e-03
1205,1.2050000000e+00,2.3090000000e+00,1.5000000000e+00,2.3075000000e+00,1.5000000001e-03
1206,1.2060000000e+00,2.3105000000e+00,1.5000000000e+00,2.3090000000e+00,1.5000000001e-03
1207,1.2070000000e+00,2.3120000000e+00,1.5000000000e+00,2.3105000000e+00,1.5000000001e-03
1208,1.2080000000e+00,2.3135000000e+00,1.5000000000e+00,2.3120000000e+00,1.5000000001e-03
1209,1.2090000000e+00,2.3150000000e+00,1.5000000000e+00,2.3135000000e+00,1.5000000001e-03
1210,1.2100000000e+00,2.3165000000e+00,1.5000000000e+00,2.3150000000e+00,1.5000000001e-03
1211,1.2110000000e+00,2.3180000000e+00,1.5000000000e+00,2.3165000000e+00,1.5000000001e-03
1212,1.2120000000e+00,2.3195000000e+00,1.5000000000e+00,2.3180000000e+00,1.5000000001e-03
1213,1.2130000000e+00,2.3210000000e+00,1.5000000000e+00,2.3195000000e+00,1.5000000001e-03
1214,1.2140000000e+00,2.3225000000e+00,1.5000000000e+00,2.3210000000e+00,1.5000000001e-03
1215,1.2150000000e+00,2.3240000000e+00,1.5000000000e+00,2.3225000000e+00,1.5000000001e-03
1216,1.2160000000e+00,2.3255000000e+00,1.5000000000e+00,2.3240000000e+00,1.5000000001e-03
1217,1.2170000000e+00,2.3270000000e+00,1.5000000000e+00,2.3255000000e+00,1.5000000001e-03
1218,1.2180000000e+00,2.3285000000e+00,1.5000000000e+00,2.3270000000e+00,1.5000000001e-03
1219,1.2190000000e+00,2.3300000000e+00,1.5000000000e+00,2.3285000000e+00,1.5000000001e-03
1220,1.2200000000e+00,2.3315000000e+00,1.5000000000e+00,2.3300000000e+00,1.5000000001e-03
1221,1.2210000000e+00,2.3330000000e+00,1.5000000000e+00,2.3315000000e+00,1.5000000001e-03
1222,1.2220000000e+00,2.3345000000e+00,1.5000000000e+00,2.3330000000e+00,1.5000000001e-03
1223,1.2230000000e+00,2.3360000000e+00,1.5000000000e+00,2.3345000000e+00,1.5000000001e-03
1224,1.2240000000e+00,2.3375000000e+00,1.5000000000e+00,2.3360000000e+00,1.5000000001e-03
1225,1.2250000000e+00,2.3390000000e+00,1.5000000000e+00,2.3375000000e+00,1.5000000001e-03
1226,1.2260000000e+00,2.3405000000e+00,1.5000000000e+00,2.3390000000e+00,1.5000000001e-03
1227,1.2270000000e+00,2.3420000000e+00,1.5000000000e+00,2.3405000000e+00,1.5000000001e-03
1228,1.2280000000e+00,2.3435000000e+00,1.5000000000e+00,2.3420000000e+00,1.5000000001e-03
1229,1.2290000000e+00,2.3450000000e+00,1.5000000000e+00,2.3435000000e+00,1.5000000001e-03
1230,1.2300000000e+00,2.3465000000e+00,1.5000000000e+00,2.3450000000e+00,1.5000000001e-03
1231,1.2310000000e+00,2.3480000000e+00,1.5000000000e+00,2.3465000000e+00,1.5000000001e-03
1232,1.2320000000e+00,2.3495000000e+00,1.5000000000e+00,2.3480000000e+00,1.5000000001e-03
1233,1.2330000000e+00,2.3510000000e+00,1.5000000000e+00,2.3495000000e+00,1.5000000001e-03
1234,1.2340000000e+00,2.3525000000e+00,1.5000000000e+00,2.3510000000e+00,1.5000000001e-03
1235,1.2350000000e+00,2.3540000000e+00,1.5000000000e+00,2.3525000000e+00,1.5000000001e-03
1236,1.2360000000e+00,2.3555000000e+00,1.5000000000e+00,2.3540000000e+00,1.5000000001e-03
1237,1.2370000000e+00,2.3570000000e+00,1.5000000000e+00,2.3555000000e+00,1.5000000001e-03
1238,1.2380000000e+00,2.3585000000e+00,1.5000000000e+00,2.3570000000e+00,1.5000000001e-03
1239,1.2390000000e+00,2.3600000000e+00,1.5000000000e+00,2.3585000000e+00,1.5000000001e-03
1240,1.2400000000e+00,2.3615000000e+00,1.5000000000e+00,2.3600000000e+00,1.5000000001e-03
1241,1.2410000000e+00,2.3630000000e+00,1.5000000000e+00,2.3615000000e+00,1.5000000001e-03
1242,1.2420000000e+00,2.3645000000e+00,1.5000000000e+00,2.3630000000e+00,1.5000000001e-03
1243,1.2430000000e+00,2.3660000000e+00,1.5000000000e+00,2.3645000000e+00,1.5000000001e-03
1244,1.2440000000e+00,2.3675000000e+00,1.5000000000e+00,2.3660000000e+00,1.5000000001e-03
1245,1.2450000000e+00,2.3690000000e+00,1.5000000000e+00,2.3675000000e+00,1.5000000001e-03
1246,1.2460000000e+00,2.3705000000e+00,1.5000000000e+00,2.3690000000e+00,1.5000000001e-03
1247,1.2470000000e+00,2.3720000000e+00,1.5000000000e+00,2.3705000000e+00,1.5000000001e-03
1248,1.2480000000e+00,2.3735000000e+00,1.5000000000e+00,2.3720000000e+00,1.5000000001e-03
1249,1.2490000000e+00,2.3750000000e+00,1.5000000000e+00,2.3735000000e+00,1.5000000001e-03
1250,1.2500000000e+00,2.3765000000e+00,1.5000000000e+00,2.3750000000e+00,1.5000000001e-03
1251,1.2510000000e+00,2.3780000000e+00,1.5000000000e+00,2.3765000000e+00,1.5000000001e-03
1252,1.2520000000e+00,2.3795000000e+00,1.5000000000e+00,2.3780000000e+00,1.5000000001e-03
1253,1.2530000000e+00,2.3810000000e+00,1.5000000000e+00,2.3795000000e+00,1.5000000001e-03
1254,1.2540000000e+00,2.3825000000e+00,1.5000000000e+00,2.3810000000e+00,1.5000000001e-03
1255,1.2550000000e+00,2.3840000000e+00,1.5000000000e+00,2.3825000000e+00,1.5000000001e-03
1256,1.2560000000e+00,2.3855000000e+00,1.5000000000e+00,2.3840000000e+00,1.5000000001e-03
1257,1.2570000000e+00,2.3870000000e+00,1.5000000000e+00,2.3855000000e+00,1.5000000001e-03
1258,1.2580000000e+00,2.3885000000e+00,1.5000000000e+00,2.3870000000e+00,1.5000000001e-03
1259,1.2590000000e+00,2.3900000000e+00,1.5000000000e+00,2.3885000000e+00,1.5000000001e-03
1260,1.2600000000e+00,2.3915000000e+00,1.5000000000e+00,2.3900000000e+00,1.5000000001e-03
1261,1.2610000000e+00,2.3930000000e+00,1.5000000000e+00,2.3915000000e+00,1.5000000001e-03
1262,1.2620000000e+00,2.3945000000e+00,1.5000000000e+00,2.3930000000e+00,1.5000000001e-03
1263,1.2630000000e+00,2.3960000000e+00,1.5000000000e+00,2.3945000000e+00,1.5000000001e-03
1264,1.2640000000e+00,2.3975000000e+00,1.5000000000e+00,2.3960000000e+00,1.5000000001e-03
1265,1.2650000000e+00,2.3990000000e+00,1.5000000000e+00,2.3975000000e+00,1.5000000001e-03
1266,1.2660000000e+00,2.4005000000e+00,1.5000000000e+00,2.3990000000e+00,1.5000000001e-03
1267,1.2670000000e+00,2.4020000000e+00,1.5000000000e+00,2.4005000000e+00,1.5000000001e-03
1268,1.2680000000e+00,2.4035000000e+00,1.5000000000e+00,2.4020000000e+00,1.5000000001e-03
1269,1.2690000000e+00,2.4050000000e+00,1.5000000000e+00,2.4035000000e+00,1.5000000001e-03
1270,1.2700000000e+00,2.4065000000e+00,1.5000000000e+00,2.4050000000e+00,1.5000000001e-03
1271,1.2710000000e+00,2.4080000000e+00,1.5000000000e+00,2.4065000000e+00,1.5000000001e-03
1272,1.2720000000e+00,2.4095000000e+00,1.5000000000e+00,2.4080000000e+00,1.5000000001e-03
1273,1.2730000000e+00,2.4110000000e+00,1.5000000000e+00,2.4095000000e+00,1.5000000001e-03
1274,1.2740000000e+00,2.4125000000e+00,1.5000000000e+00,2.4110000000e+00,1.5000000001e-03
1275,1.2750000000e+00,2.4140000000e+00,1.5000000000e+00,2.4125000000e+00,1.5000000001e-03
1276,1.2760000000e+00,2.4155000000e+00,1.5000000000e+00,2.4140000000e+00,1.5000000001e-03
1277,1.2770000000e+00,2.4170000000e+00,1.5000000000e+00,2.4155000000e+00,1.5000000001e-03
1278,1.2780000000e+00,2.4185000000e+00,1.5000000000e+00,2.4170000000e+00,1.5000000001e-03
1279,1.2790000000e+00,2.4200000000e+00,1.5000000000e+00,2.4185000000e+00,1.5000000001e-03
1280,1.2800000000e+00,2.4215000000e+00,1.5000000000e+00,2.4200000000e+00,1.5000000001e-03
1281,1.2810000000e+00,2.4230000000e+00,1.5000000000e+00,2.4215000000e+00,1.5000000001e-03
1282,1.2820000000e+00,2.4245000000e+00,1.5000000000e+00,2.4230000000e+00,1.5000000001e-03
1283,1.2830000000e+00,2.4260000000e+00,1.5000000000e+00,2.4245000000e+00,1.5000000001e-03
1284,1.2840000000e+00,2.4275000000e+00,1.5000000000e+00,2.4260000000e+00,1.5000000001e-03
1285,1.2850000000e+00,2.4290000000e+00,1.5000000000e+00,2.4275000000e+00,1.5000000001e-03
1286,1.2860000000e+00,2.4305000000e+00,1.5000000000e+00,2.4290000000e+00,1.5000000001e-03
1287,1.2870000000e+00,2.4320000000e+00,1.5000000000e+00,2.4305000000e+00,1.5000000001e-03
1288,1.2880000000e+00,2.4335000000e+00,1.5000000000e+00,2.4320000000e+00,1.5000000001e-03
1289,1.2890000000e+00,2.4350000000e+00,1.5000000000e+00,2.4335000000e+00,1.5000000001e-03
1290,1.2900000000e+00,2.4365000000e+00,1.5000000000e+00,2.4350000000e+00,1.5000000001e-03
1291,1.2910000000e+00,2.4380000000e+00,1.5000000000e+00,2.4365000000e+00,1.5000000001e-03
1292,1.2920000000e+00,2.4395000000e+00,1.5000000000e+00,2.4380000000e+00,1.5000000001e-03
1293,1.2930000000e+00,2.4410000000e+00,1.5000000000e+00,2.4395000000e+00,1.5000000001e-03
1294,1.2940000000e+00,2.4425000000e+00,1.5000000000e+00,2.4410000000e+00,1.5000000001e-03
1295,1.2950000000e+00,2.4440000000e+00,1.5000000000e+00,2.4425000000e+00,1.5000000001e-03
1296,1.2960000000e+00,2.4455000000e+00,1.5000000000e+00,2.4440000000e+00,1.5000000001e-03
1297,1.2970000000e+00,2.4470000000e+00,1.5000000000e+00,2.4455000000e+00,1.5000000001e-03
1298,1.2980000000e+00,2.4485000000e+00,1.5000000000e+00,2.4470000000e+00,1.5000000001e-03
1299,1.2990000000e+00,2.4500000000e+00,1.5000000000e+00,2.4485000000e+00,1.5000000001e-03
1300,1.3000000000e+00,2.4515000000e+00,1.5000000000e+00,2.4500000000e+00,1.5000000001e-03
1301,1.3010000000e+00,2.4530000000e+00,1.5000000000e+00,2.4515000000e+00,1.5000000001e-03
1302,1.3020000000e+00,2.4545000000e+00,1.5000000000e+00,2.4530000000e+00,1.5000000001e-03
1303,1.3030000000e+00,2.4560000000e+00,1.5000000000e+00,2.4545000000e+00,1.5000000001e-03
1304,1.3040000000e+00,2.4575000000e+00,1.5000000000e+00,2.4560000000e+00,1.5000000001e-03
1305,1.3050000000e+00,2.4590000000e+00,1.5000000000e+00,2.4575000000e+00,1.5000000001e-03
1306,1.3060000000e+00,2.4605000000e+00,1.5000000000e+00,2.4590000000e+00,1.5000000001e-03
1307,1.3070000000e+00,2.4620000000e+00,1.5000000000e+00,2.4605000000e+00,1.5000000001e-03
1308,1.3080000000e+00,2.4635000000e+00,1.5000000000e+00,2.4620000000e+00,1.5000000001e-03
1309,1.3090000000e+00,2.4650000000e+00,1.5000000000e+00,2.4635000000e+00,1.5000000001e-03
1310,1.3100000000e+00,2.4665000000e+00,1.5000000000e+00,2.4650000000e+00,1.5000000001e-03
1311,1.3110000000e+00,2.4680000000e+00,1.5000000000e+00,2.4665000000e+00,1.5000000001e-03
1312,1.3120000000e+00,2.4695000000e+00,1.5000000000e+00,2.4680000000e+00,1.5000000001e-03
1313,1.3130000000e+00,2.4710000000e+00,1.5000000000e+00,2.4695000000e+00,1.5000000001e-03
1314,1.3140000000e+00,2.4725000000e+00,1.5000000000e+00,2.4710000000e+00,1.5000000001e-03
1315,1.3150000000e+00,2.4740000000e+00,1.5000000000e+00,2.4725000000e+00,1.5000000001e-03
1316,1.3160000000e+00,2.4755000000e+00,1.5000000000e+00,2.4740000000e+00,1.5000000001e-03
1317,1.3170000000e+00,2.4770000000e+00,1.5000000000e+00,2.4755000000e+00,1.5000000001e-03
1318,1.3180000000e+00,2.4785000000e+00,1.5000000000e+00,2.4770000000e+00,1.5000000001e-03
1319,1.3190000000e+00,2.4800000000e+00,1.5000000000e+00,2.4785000000e+00,1.5000000001e-03
1320,1.3200000000e+00,2.4815000000e+00,1.5000000000e+00,2.4800000000e+00,1.5000000001e-03
1321,1.3210000000e+00,2.4830000000e+00,1.5000000000e+00,2.4815000000e+00,1.5000000001e-03
1322,1.3220000000e+00,2.4845000000e+00,1.5000000000e+00,2.4830000000e+00,1.5000000001e-03
1323,1.3230000000e+00,2.4860000000e+00,1.5000000000e+00,2.4845000000e+00,1.5000000001e-03
1324,1.3240000000e+00,2.4875000000e+00,1.5000000000e+00,2.4860000000e+00,1.5000000001e-03
1325,1.3250000000e+00,2.4890000000e+00,1.5000000000e+00,2.4875000000e+00,1.5000000001e-03
1326,1.3260000000e+00,2.4905000000e+00,1.5000000000e+00,2.4890000000e+00,1.5000000001e-03
1327,1.3270000000e+00,2.4920000000e+00,1.5000000000e+00,2.4905000000e+00,1.5000000001e-03
1328,1.3280000000e+00,2.4935000000e+00,1.5000000000e+00,2.4920000000e+00,1.5000000001e-03
1329,1.3290000000e+00,2.4950000000e+00,1.5000000000e+00,2.4935000000e+00,1.5000000001e-03
1330,1.3300000000e+00,2.4965000000e+00,1.5000000000e+00,2.4950000000e+00,1.5000000001e-03
1331,1.3310000000e+00,2.4980000000e+00,1.5000000000e+00,2.4965000000e+00,1.5000000001e-03
1332,1.3320000000e+00,2.4995000000e+00,1.5000000000e+00,2.4980000000e+00,1.5000000001e-03
1333,1.3330000000e+00,2.5010000000e+00,1.5000000000e+00,2.4995000000e+00,1.5000000001e-03
